TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"SAFCO Folding Chair Trolley","Helen Abelman",5153,1467.82,128.24,12.65,"Prince Edward Island",61dab2f7e88c7ea0f68056aa1610c35406fec2ad5a934a1271bec59c50b4921c,61dab2f7e88c7ea0f68056aa1610c35406fec2ad5a934a1271bec59c50b4921c
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""","Guy Armstrong",5446,44.1,10.98,4.8,"Prince Edward Island",f0bcaca43eb630513c5301fbb327788c1d854e4a54283a3084d6ed593fee4ef6,f0bcaca43eb630513c5301fbb327788c1d854e4a54283a3084d6ed593fee4ef6
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS","Helen Abelman",8131,191.29,29.89,1.99,"Prince Edward Island",e1bb4f09390cf98124ed73eb410b915d34aafb6da075defd000e5c01cad72bf6,e1bb4f09390cf98124ed73eb410b915d34aafb6da075defd000e5c01cad72bf6
"Keytronic Designer 104- Key Black Keyboard","Christopher Schild",8994,-580.32,40.48,19.99,"Prince Edward Island",7f7fa3f98a764b045019f600d8a1327a437c802d8e63f840f1b80170ea2140fa,7f7fa3f98a764b045019f600d8a1327a437c802d8e63f840f1b80170ea2140fa
Accessory31,"Roy French",9027,458.98,35.99,0.99,"Prince Edward Island",3abe8195b7103a69aec0b05abe1d95534feb8b7ce650634013c90c33c09e1839,3abe8195b7103a69aec0b05abe1d95534feb8b7ce650634013c90c33c09e1839
"Avanti 4.4 Cu. Ft. Refrigerator","Roy French",9216,-86.68,180.98,55.24,"Prince Edward Island",e4cceba7fd4f331a00324a4bf2c414bfb2530b25e386e34276536eda5f2be20c,e4cceba7fd4f331a00324a4bf2c414bfb2530b25e386e34276536eda5f2be20c
"Bush Mission Pointe Library","Jennifer Braxton",9537,-382.38,150.98,66.27,"Prince Edward Island",f5752cd40da0cd31a405043dd76d93b5a06dcff653b0588bb0d4884037338702,f5752cd40da0cd31a405043dd76d93b5a06dcff653b0588bb0d4884037338702
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","Jennifer Braxton",9537,-149.09,3.81,5.44,"Prince Edward Island",fc7d587cd4039438b879823e4a195455281174543df2e0e7d47073cd64ee6d19,fc7d587cd4039438b879823e4a195455281174543df2e0e7d47073cd64ee6d19
"Ibico Covers for Plastic or Wire Binding Elements","Joy Smith",9574,-68.98,11.5,7.19,"Prince Edward Island",4fd6139d4cb276fa8787644604e73095dd97c5af940044939569e9191e59e1f6,4fd6139d4cb276fa8787644604e73095dd97c5af940044939569e9191e59e1f6
"Boston KS Multi-Size Manual Pencil Sharpener","Evan Minnotte",10435,-14.31,22.99,8.99,"Prince Edward Island",31f60a92c34310c35a485f0a670ed0935e4e7aff2eb366e47d158c1ce1cf7541,31f60a92c34310c35a485f0a670ed0935e4e7aff2eb366e47d158c1ce1cf7541
"Hunt BOSTON� Vista� Battery-Operated Pencil Sharpener, Black","Evan Minnotte",10435,-162.24,11.66,7.95,"Prince Edward Island",c683a9d278c640e39e96a671ab6ea7b56629da7c9fca7fed4298dec75344c6f7,c683a9d278c640e39e96a671ab6ea7b56629da7c9fca7fed4298dec75344c6f7
"Martin-Yale Premier Letter Opener","Jenna Caffey",10851,-175.13,12.88,4.59,"Prince Edward Island",f7158a17b6dcae625d95ef8dac2345c97c2d9c7e86c1dca909022e926f398c88,f7158a17b6dcae625d95ef8dac2345c97c2d9c7e86c1dca909022e926f398c88
"Recycled Premium Regency Composition Covers","Harold Engle",10852,-27.26,15.28,10.91,"Prince Edward Island",0a73fa89c0629dd377915779f84858843534cfc6cc2ef1ea5d523ebbf194ab92,0a73fa89c0629dd377915779f84858843534cfc6cc2ef1ea5d523ebbf194ab92
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","Harold Engle",10852,3030.16,300.98,54.92,"Prince Edward Island",e39020f337a881028210b0b9537aa9ded302411910fb9a7f56622c7f23bbfbb8,e39020f337a881028210b0b9537aa9ded302411910fb9a7f56622c7f23bbfbb8
i1000,"Harold Engle",11269,354.96,65.99,5.99,"Prince Edward Island",a940dcf9a837293eda25402b09b5fd63b06f041cd7910763fe0d2355b21c4849,a940dcf9a837293eda25402b09b5fd63b06f041cd7910763fe0d2355b21c4849
"Avery 493","Harold Engle",11269,112.35,4.91,0.5,"Prince Edward Island",400f7c807ebd9023fa2e7118969e6ebdc9d5eb0994a2cb5bcecfe165670db02f,400f7c807ebd9023fa2e7118969e6ebdc9d5eb0994a2cb5bcecfe165670db02f
"Fellowes Super Stor/Drawer�","Harold Engle",11269,-19.32,27.75,19.99,"Prince Edward Island",685fb0587679a516cd8cfaeaf5b40c076775ee1915daef3ee7c020bfabe5a59f,685fb0587679a516cd8cfaeaf5b40c076775ee1915daef3ee7c020bfabe5a59f
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","Hilary Holden",11362,569.57,110.98,13.99,"Prince Edward Island",bb2fa1fb173bfc5b9bf866b9a5be9655789b95b1bee4ee272dffa077f20bf4fe,bb2fa1fb173bfc5b9bf866b9a5be9655789b95b1bee4ee272dffa077f20bf4fe
"*Staples* Letter Opener","Hilary Holden",11362,-119.66,2.18,5,"Prince Edward Island",1175201d3835169e0c9ee3f2a216102011aead441e61f9d5daded9de7d4e391c,1175201d3835169e0c9ee3f2a216102011aead441e61f9d5daded9de7d4e391c
"Canon PC1060 Personal Laser Copier","Hilary Holden",11362,-690.21,699.99,24.49,"Prince Edward Island",8802a7ee14eba5b54590990ee85e3660a95cdf9fcc56a169b022f257842bb430,8802a7ee14eba5b54590990ee85e3660a95cdf9fcc56a169b022f257842bb430
"LX 677","Hilary Holden",11362,424.14,110.99,8.99,"Prince Edward Island",893166d94d6d0e9240140df01c8120735c1e4b1362ec0b5c56aefb85673a8077,893166d94d6d0e9240140df01c8120735c1e4b1362ec0b5c56aefb85673a8077
"Avery Hi-Liter� Fluorescent Desk Style Markers","Christopher Schild",11968,26.09,3.38,0.85,"Prince Edward Island",7533edce3ab0a786e9bc71c09b9dfdbb4fdcf77959766ba88d781841a13a4191,7533edce3ab0a786e9bc71c09b9dfdbb4fdcf77959766ba88d781841a13a4191
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","Harold Engle",12293,119.64,8.74,1.39,"Prince Edward Island",bf1ad646a318389f8764158e8c012fb2d545a5b44679f72c5fc35e5fd7baa9be,bf1ad646a318389f8764158e8c012fb2d545a5b44679f72c5fc35e5fd7baa9be
"Acco Suede Grain Vinyl Round Ring Binder","Greg Guthrie",12773,-4.61,2.78,1.49,"Prince Edward Island",a77015eefc15c3578ab1b5a56bbbb3737581289cd531a26de41f27c97c5637e7,a77015eefc15c3578ab1b5a56bbbb3737581289cd531a26de41f27c97c5637e7
"Eldon Image Series Black Desk Accessories","Greg Guthrie",12773,-49.6,4.14,6.6,"Prince Edward Island",50933bb541bbee6e8c324c8690f0c07e2bc22e23e45d5a3111842945888f142f,50933bb541bbee6e8c324c8690f0c07e2bc22e23e45d5a3111842945888f142f
"Xerox 213","Greg Guthrie",12773,-77.18,6.48,7.86,"Prince Edward Island",e3808443f94ae1ae0bd67bee0b1f0a785d6a00730d11aff6a849cfe6cb6a2a92,e3808443f94ae1ae0bd67bee0b1f0a785d6a00730d11aff6a849cfe6cb6a2a92
"Newell 342","Greg Guthrie",12773,-50.88,3.28,3.97,"Prince Edward Island",b55ece8e4d9826867f2fd142bea52941bb3c9ad2c981cd013de175236fef0247,b55ece8e4d9826867f2fd142bea52941bb3c9ad2c981cd013de175236fef0247
"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box","Guy Armstrong",12934,186.64,9.78,1.39,"Prince Edward Island",eb2453954665f037357c2c255ab890a29026e55f6a02fbfa3be207ab149947a3,eb2453954665f037357c2c255ab890a29026e55f6a02fbfa3be207ab149947a3
"Newell 337","Guy Armstrong",12934,-66.35,3.28,3.97,"Prince Edward Island",d41d9388142f59e1367625b65c9e066c44c13eeb1efa04760fc9dda84702a178,d41d9388142f59e1367625b65c9e066c44c13eeb1efa04760fc9dda84702a178
"GBC Binding covers","Joy Smith",13120,82.59,12.95,4.98,"Prince Edward Island",3a54b22954ff38d0432cacdcfdab74923991d7b4969c0c1cb13e8e4698c6d84b,3a54b22954ff38d0432cacdcfdab74923991d7b4969c0c1cb13e8e4698c6d84b
"GBC Standard Therm-A-Bind Covers","Joy Smith",13120,-17.37,24.92,12.98,"Prince Edward Island",05a087ff5ca7c602a6839256f4afa16e3623baf8669c129a841690e02dfacf5d,05a087ff5ca7c602a6839256f4afa16e3623baf8669c129a841690e02dfacf5d
"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray","Erica Bern",13604,1166.4,83.1,6.13,"Prince Edward Island",de7860501d0f34c1d417e41533859b08a1cb7985e4ac75f76537b97d9f2ecdf0,de7860501d0f34c1d417e41533859b08a1cb7985e4ac75f76537b97d9f2ecdf0
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","Erica Bern",13604,-1396.22,90.98,56.2,"Prince Edward Island",8ad86f280e8ee8cdf963dc80db2df919c0d727e4cb30df9d0737f74fb6ee4a3c,8ad86f280e8ee8cdf963dc80db2df919c0d727e4cb30df9d0737f74fb6ee4a3c
"Xerox 1985","Dan Reichenbach",13927,-21.41,6.48,5.16,"Prince Edward Island",ada7685c06f5b1ca3a424fb535ebd17d6d9c7ea219b8621d1091b3f652a4a8e7,ada7685c06f5b1ca3a424fb535ebd17d6d9c7ea219b8621d1091b3f652a4a8e7
"Zoom V.92 V.44 PCI Internal Controllerless FaxModem","Erica Bern",15044,167.37,39.99,10.25,"Prince Edward Island",5f83c1dc01b1518b0594741a83d6c40c0258341a0b53f2b204c5dc4b098acd97,5f83c1dc01b1518b0594741a83d6c40c0258341a0b53f2b204c5dc4b098acd97
"Global Leather and Oak Executive Chair, Black","Guy Armstrong",15139,636.2,300.98,64.73,"Prince Edward Island",6a0d5846c7dd3fcf7aa9a8e6971c4b79ffd0a6c0fd98a50485c2c85cc7ceff6e,6a0d5846c7dd3fcf7aa9a8e6971c4b79ffd0a6c0fd98a50485c2c85cc7ceff6e
"Tennsco Lockers, Sand","Guy Armstrong",15139,-1163.21,20.98,45,"Prince Edward Island",91ebc5042a4bb84aa8887f8fb43d474fc1eee10ed72fcab743bec091274e2e55,91ebc5042a4bb84aa8887f8fb43d474fc1eee10ed72fcab743bec091274e2e55
"Xerox 1920","Evan Minnotte",15463,-193.48,5.98,7.5,"Prince Edward Island",5c1fffce095e61f6c16c20895737c28bd9bc8e23db9fe186c40ac4041edfcc93,5c1fffce095e61f6c16c20895737c28bd9bc8e23db9fe186c40ac4041edfcc93
"Xerox 1928","Joy Smith",15618,-34.98,5.28,6.26,"Prince Edward Island",07a14c63e9b85be12bab7266ed511a6c16ee6526f71ee39a3021f8dfd1fa5357,07a14c63e9b85be12bab7266ed511a6c16ee6526f71ee39a3021f8dfd1fa5357
"Xerox 1939","Joy Smith",15618,26.27,18.97,9.54,"Prince Edward Island",dd9b2642788e2eec4bfc65920c2bd6013305b24c35b605bb96b68acc127f787d,dd9b2642788e2eec4bfc65920c2bd6013305b24c35b605bb96b68acc127f787d
"StarTAC 7760","Joy Smith",15618,-11.4,65.99,3.99,"Prince Edward Island",ba4b7128e00aca88c722525becd477cf5352639b6422c1b32b034cce8473db26,ba4b7128e00aca88c722525becd477cf5352639b6422c1b32b034cce8473db26
"Magna Visual Magnetic Picture Hangers","Paul Gonzalez",16100,-115.54,4.82,5.72,"Prince Edward Island",b25a6b3c75eb9b0dcc05484898f09e1ffbf005471a534656d8bdc6cb09c78814,b25a6b3c75eb9b0dcc05484898f09e1ffbf005471a534656d8bdc6cb09c78814
M3682,"Filia McAdams",16320,176.87,125.99,8.08,"Prince Edward Island",9f906a9f3ed9a105f63c4fa4802537c76365c03524c40f5f2e5e78597d51e4b9,9f906a9f3ed9a105f63c4fa4802537c76365c03524c40f5f2e5e78597d51e4b9
"Xerox 1978","Joy Smith",16419,-103.65,5.78,5.67,"Prince Edward Island",96986a1fe3afe070a7df8499dc3d2f3917268f888c91eee78008d024b8440ae9,96986a1fe3afe070a7df8499dc3d2f3917268f888c91eee78008d024b8440ae9
"Sauder Forest Hills Library, Woodland Oak Finish","Greg Guthrie",17090,-443.78,140.98,36.09,"Prince Edward Island",f95f645e60f0c6317db8d3b230e6a49af0ae360746f59cad8df36cf2d7d6c38a,f95f645e60f0c6317db8d3b230e6a49af0ae360746f59cad8df36cf2d7d6c38a
"Global High-Back Leather Tilter, Burgundy","Greg Guthrie",17090,-1086.43,122.99,70.2,"Prince Edward Island",c373473ae9813b82c7f3490e69cb402abbf40d014f77bb7cbcd64a53f727d8fa,c373473ae9813b82c7f3490e69cb402abbf40d014f77bb7cbcd64a53f727d8fa
"Wirebound Message Book, 4 per Page","Joy Smith",17315,64.01,5.43,0.95,"Prince Edward Island",7daba13db4752f61874d565476945b0f5067082624ed3bd514ad3947a4b69fa9,7daba13db4752f61874d565476945b0f5067082624ed3bd514ad3947a4b69fa9
"Memorex 4.7GB DVD+RW, 3/Pack","Joy Smith",17376,425.08,28.48,1.99,"Prince Edward Island",8b4e9137df655fc47e1f26ae5a62eab67bb9be4fe5ab5da09c57a798c6c919a5,8b4e9137df655fc47e1f26ae5a62eab67bb9be4fe5ab5da09c57a798c6c919a5
"Hoover WindTunnel� Plus Canister Vacuum","Greg Guthrie",18210,2437.17,363.25,19.99,"Prince Edward Island",739be63e15ee49c9e63f393f52eb6b44f92cce86370ab2680da880b1f8c5972f,739be63e15ee49c9e63f393f52eb6b44f92cce86370ab2680da880b1f8c5972f
"Newell 335","Greg Guthrie",18210,12.58,2.88,0.7,"Prince Edward Island",b36362e3db084b51d2bf2d0ad78b7e139b30c0a6b3cbbd9a80b1b42c50faa85c,b36362e3db084b51d2bf2d0ad78b7e139b30c0a6b3cbbd9a80b1b42c50faa85c
"Zoom V.92 USB External Faxmodem","Jack Lebron",18273,-3.68,49.99,19.99,"Prince Edward Island",af83a58ce800f8891b40c25f244706fff00afa496a6b77c0711e40c5aac8e4f5,af83a58ce800f8891b40c25f244706fff00afa496a6b77c0711e40c5aac8e4f5
"Telescoping Adjustable Floor Lamp","Joy Smith",18788,-19.33,19.99,11.17,"Prince Edward Island",7f67eb500b24310e7a1cc23b08a6438a4896df1a0ba4db7f26b8e1e079f615b6,7f67eb500b24310e7a1cc23b08a6438a4896df1a0ba4db7f26b8e1e079f615b6
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","Evan Minnotte",19042,54.9,40.98,7.47,"Prince Edward Island",49074ef07de505979f5bf9bf2226f3b90748d7bd8d806f75f5817e9e8f629faf,49074ef07de505979f5bf9bf2226f3b90748d7bd8d806f75f5817e9e8f629faf
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry","Chuck Magee",19073,20.08,10.64,5.16,"Prince Edward Island",8295d4180be854a31e2630639e559413bc885574248faa3b359b5fe2652c8b81,8295d4180be854a31e2630639e559413bc885574248faa3b359b5fe2652c8b81
"Prang Drawing Pencil Set","Chuck Magee",19073,5.81,2.78,1.34,"Prince Edward Island",833d1a89c35ed52854fef62026c7e595a3803c24f4a4526f3474e922ff12e6b6,833d1a89c35ed52854fef62026c7e595a3803c24f4a4526f3474e922ff12e6b6
"Xerox 1992","Filia McAdams",19365,-43.36,5.98,5.2,"Prince Edward Island",ef5a570a8588b888a0e099411b25b45011efbd02da631b662f6b3de1f42d122a,ef5a570a8588b888a0e099411b25b45011efbd02da631b662f6b3de1f42d122a
"TI 36X Solar Scientific Calculator","Jack Lebron",19617,270.69,23.99,6.3,"Prince Edward Island",e76f081c29ccf9182cf833156c5bae376487e98c1b0dfe15198cd451ef9f6a79,e76f081c29ccf9182cf833156c5bae376487e98c1b0dfe15198cd451ef9f6a79
"V 3600 Series","Jack Lebron",19617,-296.37,65.99,8.99,"Prince Edward Island",6983929ecf8cf57a47d056a9bcaa7c1a1a678379202052fe1ab12d2fe4f97093,6983929ecf8cf57a47d056a9bcaa7c1a1a678379202052fe1ab12d2fe4f97093
"Sharp AL-1530CS Digital Copier","Jack Lebron",20033,-1011.32,499.99,24.49,"Prince Edward Island",98c51fdc42c1f710c53e3ea8fd46a0bca4dd165e43bad915a001dd74c92df496,98c51fdc42c1f710c53e3ea8fd46a0bca4dd165e43bad915a001dd74c92df496
"Hon 4-Shelf Metal Bookcases","Harold Engle",21223,-144.43,100.98,26.22,"Prince Edward Island",947d67a79922cd928d3db6f6110da4f3615863dd5895613b3ce4d91df2bda4c7,947d67a79922cd928d3db6f6110da4f3615863dd5895613b3ce4d91df2bda4c7
"Deflect-o EconoMat Nonstudded, No Bevel Mat","Harold Engle",21223,122.41,51.65,18.45,"Prince Edward Island",f9fc08705676d9fc028e7b00ec0c163ead085844d543348421b4cfdfcdd3b387,f9fc08705676d9fc028e7b00ec0c163ead085844d543348421b4cfdfcdd3b387
"Lock-Up Easel 'Spel-Binder'","Jack Lebron",21378,391.6,28.53,1.49,"Prince Edward Island",f34e421c71d1bdc8a1a089d4c773fefa15d14fc84f93d675952cbcc01804e009,f34e421c71d1bdc8a1a089d4c773fefa15d14fc84f93d675952cbcc01804e009
"U.S. Robotics 56K Internet Call Modem","Jack Lebron",21378,26.94,99.99,19.99,"Prince Edward Island",439692143bdc451c6cd61842604f35dca3d6388ca25db1b7ef714333aab5b5d9,439692143bdc451c6cd61842604f35dca3d6388ca25db1b7ef714333aab5b5d9
"Boston 1730 StandUp Electric Pencil Sharpener","Frank Atkinson",21542,-27.34,21.38,8.99,"Prince Edward Island",f3269c08036b323c332dfe653dcb1390c13257efd78581fa2d930eb0ac6addba,f3269c08036b323c332dfe653dcb1390c13257efd78581fa2d930eb0ac6addba
"Bretford CR4500 Series Slim Rectangular Table","Frank Atkinson",21542,715.18,348.21,84.84,"Prince Edward Island",b0c3622bdf39178b39a22acd59ff93dcc62783a4abb9d92900c6ccd6916692a3,b0c3622bdf39178b39a22acd59ff93dcc62783a4abb9d92900c6ccd6916692a3
"Euro Pro Shark Stick Mini Vacuum","Jack Lebron",22469,-678.63,60.98,49,"Prince Edward Island",a25d1a4e7a973789b38e8e4236a69f6fd4cf0759111f3fb8d7a3ecd3e9890b59,a25d1a4e7a973789b38e8e4236a69f6fd4cf0759111f3fb8d7a3ecd3e9890b59
"Hon 5100 Series Wood Tables","Jack Lebron",22469,40.32,290.98,69,"Prince Edward Island",5754cd1c4f5f90ae4abf18b52e8842999e8d1a10b50fab4a0d7a3ceb72c68b91,5754cd1c4f5f90ae4abf18b52e8842999e8d1a10b50fab4a0d7a3ceb72c68b91
"Belkin ErgoBoard� Keyboard","Evan Minnotte",22656,-77.89,30.98,6.5,"Prince Edward Island",c94b97fd070e8188cdf2d751ce463e45c90953a0673db76637524d7212d77aae,c94b97fd070e8188cdf2d751ce463e45c90953a0673db76637524d7212d77aae
"Riverleaf Stik-Withit� Designer Note Cubes�","Joy Smith",22695,161.13,10.06,2.06,"Prince Edward Island",aafc9265073fff5a8c0db9cb146f1fe83dbb0f0fe56f08dce77dea70c0c1c7ed,aafc9265073fff5a8c0db9cb146f1fe83dbb0f0fe56f08dce77dea70c0c1c7ed
"Coloredge Poster Frame","Dan Reichenbach",23076,122.21,14.2,5.3,"Prince Edward Island",43fc016fe6dca2e439eb8752f2030db63de23f00d876d56233d426a90f48fb30,43fc016fe6dca2e439eb8752f2030db63de23f00d876d56233d426a90f48fb30
8860,"Jack Lebron",24038,82.04,65.99,5.26,"Prince Edward Island",cab9967c943f5f264ec90d4e199302eec5b62ebdd014487167d9cb75df689fd8,cab9967c943f5f264ec90d4e199302eec5b62ebdd014487167d9cb75df689fd8
"Xerox 1920","Frank Atkinson",24067,-79.35,5.98,7.5,"Prince Edward Island",d2c0cd3165d45c017da9699f52d749383409812e7f3817e152d281eb478450da,d2c0cd3165d45c017da9699f52d749383409812e7f3817e152d281eb478450da
252,"Frank Atkinson",24067,751.38,65.99,5.92,"Prince Edward Island",de88a79abf8656dd050dfa3bb18e03d480234ec29f5c93fcb804af9bda61a181,de88a79abf8656dd050dfa3bb18e03d480234ec29f5c93fcb804af9bda61a181
"Sharp 1540cs Digital Laser Copier","Erica Bern",24388,-704.66,549.99,49,"Prince Edward Island",7fd227d2486f462d4cca266ca8c22d8f1c0289705fc974feda793a74a0e18528,7fd227d2486f462d4cca266ca8c22d8f1c0289705fc974feda793a74a0e18528
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","Jack Lebron",24451,-564.74,68.81,60,"Prince Edward Island",a4f5a797bf0a50645c28960e14329b9017cc40eacd39d78d5134a60ee108c589,a4f5a797bf0a50645c28960e14329b9017cc40eacd39d78d5134a60ee108c589
"Wilson Jones Impact Binders","Filia McAdams",24806,-57.99,5.18,5.74,"Prince Edward Island",a19dfdb7aeff9881aee5b9aa22c9617325c62837eca8c18d5ac945648438ee8d,a19dfdb7aeff9881aee5b9aa22c9617325c62837eca8c18d5ac945648438ee8d
"GBC DocuBind 200 Manual Binding Machine","Jack Lebron",24965,580.15,420.98,19.99,"Prince Edward Island",2ae4e4358153c12d11f9d576aed249bd329edd873d2b60ae888e417533072958,2ae4e4358153c12d11f9d576aed249bd329edd873d2b60ae888e417533072958
"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black","Jack Lebron",24965,330.63,29.18,8.55,"Prince Edward Island",da8775f5819fbcc2e01627433a3d826d8e08fff1926e4b6d68a03c62e64b8df9,da8775f5819fbcc2e01627433a3d826d8e08fff1926e4b6d68a03c62e64b8df9
"Sanford Liquid Accent Highlighters","Giulietta Baptist",25154,13.84,6.68,1.5,"Prince Edward Island",9b476f525101d67d6f23993b2cc27289707ecd3da914fb575405d7b20af85e75,9b476f525101d67d6f23993b2cc27289707ecd3da914fb575405d7b20af85e75
"Holmes Harmony HEPA Air Purifier for 17 x 20 Room","Joy Smith",25315,3506.24,225.04,11.79,"Prince Edward Island",2c737cedcc0ca6ed610e4b03866457d4875002695f682034f49fcbc6c040e93d,2c737cedcc0ca6ed610e4b03866457d4875002695f682034f49fcbc6c040e93d
"SANFORD Liquid Accent� Tank-Style Highlighters","Joy Smith",25315,4.34,2.84,0.93,"Prince Edward Island",4443fbbeb27f5683a91621073c63e5cc8203e6b5f345249f44a55fe4a562dabb,4443fbbeb27f5683a91621073c63e5cc8203e6b5f345249f44a55fe4a562dabb
"Hon iLevel� Computer Training Table","Joy Smith",25315,-1048.25,31.76,45.51,"Prince Edward Island",55714a0c38e10baea492a87ad05e72353615e1b7d791ec6515e22a456dcee9c5,55714a0c38e10baea492a87ad05e72353615e1b7d791ec6515e22a456dcee9c5
"Eldon� 200 Class� Desk Accessories, Burgundy","Greg Guthrie",25376,-31.83,6.28,5.29,"Prince Edward Island",a8e297d07fdbfeb0f76a855c79a82b642e6518b0ecd241a36e3911500c587f1a,a8e297d07fdbfeb0f76a855c79a82b642e6518b0ecd241a36e3911500c587f1a
"80 Minute CD-R Spindle, 100/Pack - Staples","Carlos Soltero",26240,439.77,39.48,1.99,"Prince Edward Island",c39baa809a5cade3a543dae77af40d4891b8885e3429fbfad37303b84f1f6b36,c39baa809a5cade3a543dae77af40d4891b8885e3429fbfad37303b84f1f6b36
"3M Hangers With Command Adhesive","Carlos Soltero",26240,12,3.7,1.61,"Prince Edward Island",92051772a48f5cbd317dfab290bde3c2c4e64d788523fa355ef1658acb33a629,92051772a48f5cbd317dfab290bde3c2c4e64d788523fa355ef1658acb33a629
"X-Rack� File for Hanging Folders","Harold Engle",26791,-48.2,11.29,5.03,"Prince Edward Island",b2871429387a0731f47d98a13630fdea5dd1ba26c50b573eb36bd99d4ebea1fd,b2871429387a0731f47d98a13630fdea5dd1ba26c50b573eb36bd99d4ebea1fd
688,"Erica Bern",28836,2342.21,195.99,4.2,"Prince Edward Island",70e98d2e32854d3ca85cf1b9a1bbeb10e9cc3c22f0b4ad885c28df2ba352bc03,70e98d2e32854d3ca85cf1b9a1bbeb10e9cc3c22f0b4ad885c28df2ba352bc03
"Ibico EB-19 Dual Function Manual Binding System","Erica Bern",28836,170.08,172.99,19.99,"Prince Edward Island",bb779bbf9b11185a1d456fea562a4197bba5b3ebe3fdb93971aa5d65bc5d6f5e,bb779bbf9b11185a1d456fea562a4197bba5b3ebe3fdb93971aa5d65bc5d6f5e
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case","Hilary Holden",28995,73.19,30.98,5.76,"Prince Edward Island",f0b1957cb1b0c57770bed71286eae2c744d1b97b0086b20d1d01bed84ff2c170,f0b1957cb1b0c57770bed71286eae2c744d1b97b0086b20d1d01bed84ff2c170
"Southworth 25% Cotton Premium Laser Paper and Envelopes","Hilary Holden",28995,80.92,19.98,8.68,"Prince Edward Island",6ecef4216f11c926f24d39c030b72373d3f4b10fcb94c682b83ba879ff463671,6ecef4216f11c926f24d39c030b72373d3f4b10fcb94c682b83ba879ff463671
"Timeport L7089","Jack Lebron",29121,575.33,125.99,7.69,"Prince Edward Island",7c0a9f8abb7a81d8aa7b12dd8b3feae4c09544d322ce1e73bf0dd8f4316b14f5,7c0a9f8abb7a81d8aa7b12dd8b3feae4c09544d322ce1e73bf0dd8f4316b14f5
"Safco Contoured Stacking Chairs","Filia McAdams",29319,1151.69,238.4,24.49,"Prince Edward Island",7da311d2b79a923203b371911cc5eae065fac33c260e4723507dafe2f23ea63c,7da311d2b79a923203b371911cc5eae065fac33c260e4723507dafe2f23ea63c
"Canon PC-428 Personal Copier","Filia McAdams",29319,983.55,199.99,24.49,"Prince Edward Island",0ebb49cba6754508cbeeea580993f7f3412368d61b626cf49aa69f18bfaa6121,0ebb49cba6754508cbeeea580993f7f3412368d61b626cf49aa69f18bfaa6121
"Staples Standard Envelopes","Greg Guthrie",29382,78.96,5.68,1.39,"Prince Edward Island",2f637c799496c089f5c5c9ffb5d2dceb21d8a6715c4538f43d940d4224bb8ea7,2f637c799496c089f5c5c9ffb5d2dceb21d8a6715c4538f43d940d4224bb8ea7
"12-1/2 Diameter Round Wall Clock","Greg Guthrie",29382,35.09,19.98,10.49,"Prince Edward Island",b119d9e1fab35a42604e64a0bb27b52bf62dffc4fb5e894a5c96b4237ada2580,b119d9e1fab35a42604e64a0bb27b52bf62dffc4fb5e894a5c96b4237ada2580
"Lexmark Z55se Color Inkjet Printer","Harold Engle",29445,415.55,90.97,28,"Prince Edward Island",f0f4fabdeca1165072897e7135701fa51f11fd99e8187cf20df6e2b1249c45cc,f0f4fabdeca1165072897e7135701fa51f11fd99e8187cf20df6e2b1249c45cc
"Binder Clips by OIC","Philip Brown",29762,0.78,1.48,0.7,"Prince Edward Island",9f15e8d3964431ef5a69fb61a496b7f48340c12ab9d3b52a288caef35dc7817b,9f15e8d3964431ef5a69fb61a496b7f48340c12ab9d3b52a288caef35dc7817b
"Avanti 4.4 Cu. Ft. Refrigerator","Helen Abelman",30048,433.63,180.98,55.24,"Prince Edward Island",851023c4e9e591d6d02bcb45d86939acf6fad302d22ea2d358dc84d768da3a63,851023c4e9e591d6d02bcb45d86939acf6fad302d22ea2d358dc84d768da3a63
"Fellowes Smart Surge Ten-Outlet Protector, Platinum","Hilary Holden",30243,650.56,60.22,3.5,"Prince Edward Island",2c2446c09b101fe220bbc3ed884c7fc20b87e6b3fc4307933f2684da78c1f6b7,2c2446c09b101fe220bbc3ed884c7fc20b87e6b3fc4307933f2684da78c1f6b7
